,address,commission_district,date_and_time,flood_depth_measured_here,flood_type,has_this_location_flooded,municipality,flood_depth_measured_here_other,what_properties_are_flooded_oth,water_depth_in_inches,what_properties_are_flooded,zip_code,temperature,atmospheric_pressure,air_humidity,wind_speed,wind_gust,wind_direction,longitude,latitude,horizontal_accuracy,date,geometry
842,"4503 NW 48 AVE, TAMARAC, FL, 33319",8,"Thu, 13 Apr 2023 16:53:00 GMT",road,rainfall_storm_hurricane,don't_know,TAMARAC,,,10.0,public,33319,80.078,1015.0,68.0,10.3570322,0.0,150.0,-80.2174075386168,26.1806518271903,6.17473102250873,2023-04-13 16:53:00,POINT (-80.217407539 26.1806518270001)
843,"4510 NW 25 ST, LAUDERHILL, FL, 33313",9,"Thu, 13 Apr 2023 17:07:00 GMT",private_yard,rainfall_storm_hurricane,once_or_twice,LAUDERHILL,,,15.0,"commercial,private",33313,79.484,1015.0,68.0,12.6610804,0.0,170.0,-80.2107097784668,26.1570415550526,35.0,2023-04-13 17:07:00,POINT (-80.210709778 26.157041555)
844,"1435 HARDING ST, HOLLYWOOD, FL, 33020",6,"Thu, 13 Apr 2023 01:30:00 GMT",private_yard,rainfall_storm_hurricane,sometimes,HOLLYWOOD,,,22.0,"private,public",33020,80.15,1015.0,72.0,10.3570322,0.0,150.0,-80.1367896562401,26.0282727735862,35.0,2023-04-13 01:30:00,POINT (-80.136789656 26.0282727740001)
845,"2007 N 31 RD, HOLLYWOOD, FL, 33021",6,"Thu, 13 Apr 2023 18:07:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,HOLLYWOOD,,,12.0,private,33021,78.8,1015.0,75.0,12.6610804,0.0,170.0,-80.1725280329139,26.0283707043064,,2023-04-13 18:07:00,POINT (-80.1725280329999 26.028370704)
846,"5001 LEEWARD LN, DANIA BEACH, FL, 33312",6,"Wed, 12 Apr 2023 22:09:00 GMT",parking_lot,rainfall_storm_hurricane,no_never,DANIA BEACH,,,15.0,private,33312,78.836,1015.0,74.0,12.6610804,0.0,170.0,-80.1721468372586,26.0592218475896,35.0,2023-04-12 22:09:00,POINT (-80.172146837 26.059221848)
847,"2401 THOMAS ST, HOLLYWOOD, FL, 33020",6,"Thu, 13 Apr 2023 18:15:00 GMT",private_yard,rainfall_storm_hurricane,yes_it_always_floods_here,HOLLYWOOD,,,20.0,private,33020,80.168,1015.0,71.0,10.3570322,0.0,150.0,-80.1556130126843,26.031727989219,,2023-04-13 18:15:00,POINT (-80.1556130129999 26.031727989)
848,"3206 NW 18 ST, LAUDERHILL, FL, 33311",9,"Thu, 13 Apr 2023 18:41:00 GMT",private_yard,rainfall_storm_hurricane,once_or_twice,LAUDERHILL,,,8.0,private,33311,79.358,1015.0,72.0,12.6610804,0.0,170.0,-80.1892957999986,26.1487503999996,,2023-04-13 18:41:00,POINT (-80.1892958 26.1487504)
849,"4600 NW 9 DR, PLANTATION, FL, 33317",9,"Thu, 13 Apr 2023 20:15:00 GMT",road,high_tide_tidal_flooding,don't_know,PLANTATION,,,5.0,public,33317,79.376,1015.0,69.0,12.6610804,0.0,170.0,-80.2110070999987,26.1332822999996,11.4870004653931,2023-04-13 20:15:00,POINT (-80.2110071 26.1332823000001)
850,"221 SW 1 AVE, FORT LAUDERDALE, FL, 33301",8,"Thu, 13 Apr 2023 21:16:00 GMT",road,rainfall_storm_hurricane,sometimes,FORT LAUDERDALE,,,8.0,public,33301,79.088,1015.0,71.0,12.6610804,0.0,170.0,-80.1448580299333,26.1191695986911,14.5843127882463,2023-04-13 21:16:00,POINT (-80.14485803 26.119169599)
851,"2846 NW 8 RD, FORT LAUDERDALE, FL, 33311",8,"Thu, 13 Apr 2023 01:30:00 GMT",other,high_tide_tidal_flooding,no_never,UNINCORPORATED,Inside of the house,,26.0,private,33311,79.268,1015.0,72.0,12.6610804,0.0,170.0,-80.1822920237585,26.1328709941949,,2023-04-13 01:30:00,POINT (-80.1822920239999 26.132870994)
852,"1316 SW 48 AVE, FORT LAUDERDALE, FL, 33317",5,"Thu, 13 Apr 2023 22:17:00 GMT",road,rainfall_storm_hurricane,once_or_twice,UNINCORPORATED,,,8.0,private,33317,79.25,1015.0,69.0,12.6610804,0.0,170.0,-80.212488126306,26.1046082687335,36.0,2023-04-13 22:17:00,POINT (-80.212488126 26.104608269)
853,"2109 SW 12 ST, FORT LAUDERDALE, FL, 33312",8,"Thu, 13 Apr 2023 22:25:00 GMT",other,rainfall_storm_hurricane,don't_know,FORT LAUDERDALE,Apartamento ,,24.0,private,33312,79.124,1015.0,73.0,12.6610804,0.0,170.0,-80.1714195027296,26.1079982255721,,2023-04-13 22:25:00,POINT (-80.171419503 26.1079982260001)
854,"1630 NW 52 AVE, LAUDERHILL, FL, 33313",9,"Fri, 14 Apr 2023 00:12:00 GMT",private_yard,rainfall_storm_hurricane,don't_know,LAUDERHILL,,,4.0,"commercial,private,public",33313,79.448,1015.0,69.0,12.6610804,0.0,170.0,-80.22004483275,26.1448402097594,4.64640223221869,2023-04-14 00:12:00,POINT (-80.220044833 26.14484021)
855,"2109 SW 12 ST, FORT LAUDERDALE, FL, 33312",8,"Fri, 14 Apr 2023 11:22:00 GMT",parking_lot,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,11.0,private,33312,79.124,1015.0,73.0,12.6610804,0.0,170.0,-80.1709843547768,26.1080217361094,35.0,2023-04-14 11:22:00,POINT (-80.170984355 26.1080217360001)
856,"1224 SW 2 CT, FORT LAUDERDALE, FL, 33312",8,"Fri, 14 Apr 2023 11:32:00 GMT",road,rainfall_storm_hurricane,sometimes,FORT LAUDERDALE,,,5.0,public,33312,79.142,1015.0,71.0,12.6610804,0.0,170.0,-80.1587132344044,26.1194664149086,4.76597600696569,2023-04-14 11:32:00,POINT (-80.1587132339999 26.119466415)
857,"2506 SUGARLOAF LN, FORT LAUDERDALE, FL, 33312",6,"Thu, 13 Apr 2023 00:00:00 GMT",other,rainfall_storm_hurricane,once_or_twice,FORT LAUDERDALE,"Road, yard, seawall & home",,18.0,private,33312,79.124,1015.0,73.0,12.6610804,0.0,170.0,-80.1972670369414,26.0897428355371,,2023-04-13 00:00:00,POINT (-80.197267037 26.089742836)
858,"3120 GLENDALE BLVD, FORT LAUDERDALE, FL, 33312",8,"Fri, 14 Apr 2023 11:59:00 GMT",road,rainfall_storm_hurricane,sometimes,FORT LAUDERDALE,,Rental property & Blvd ,48.0,other,33312,79.34,1015.0,73.0,12.6610804,0.0,170.0,-80.1867439878111,26.1137530003273,,2023-04-14 11:59:00,POINT (-80.186743988 26.113753)
859,"5061 SW 40 AVE, DANIA BEACH, FL, 33314",6,"Fri, 14 Apr 2023 13:30:00 GMT",road,both_hightide_heavyrain,sometimes,DANIA BEACH,,,10.0,private,33314,79.16,1015.0,74.0,12.6610804,0.0,170.0,-80.200757272635,26.0592370473405,,2023-04-14 13:30:00,POINT (-80.200757273 26.0592370470001)
860,,4,"Fri, 14 Apr 2023 00:06:00 GMT",other,both_hightide_heavyrain,yes_it_always_floods_here,FORT LAUDERDALE,Asphalt facility,,24.0,private,null,79.124,1015.0,73.0,12.6610804,0.0,170.0,-80.130980083765,26.0967695770157,,2023-04-14 00:06:00,POINT (-80.130980084 26.096769577)
861,"2109 SW 12 ST, FORT LAUDERDALE, FL, 33312",8,"Fri, 14 Apr 2023 15:13:00 GMT",other,rainfall_storm_hurricane,don't_know,FORT LAUDERDALE,First floor apartments in a condominium and parking lot,,2.0,private,33312,79.124,1015.0,73.0,12.6610804,0.0,170.0,-80.1710509695909,26.1079629911613,,2023-04-14 15:13:00,POINT (-80.17105097 26.1079629910001)
862,"1086 LONG ISLAND AVE, FORT LAUDERDALE, FL, 33312",8,"Fri, 14 Apr 2023 16:17:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,20.0,"private,public",33312,79.43,1015.0,73.0,12.6610804,0.0,170.0,-80.1943460387151,26.108831984973,,2023-04-14 16:17:00,POINT (-80.194346039 26.108831985)
863,"5714 FARRAGUT ST, HOLLYWOOD, FL, 33021",7,"Wed, 12 Apr 2023 16:17:00 GMT",private_yard,rainfall_storm_hurricane,once_or_twice,HOLLYWOOD,,,13.0,"private,public",33021,79.034,1015.0,75.0,12.6610804,0.0,170.0,-80.2028731999987,26.0342050999996,,2023-04-12 16:17:00,POINT (-80.2028731999999 26.0342051000001)
864,"5583 LAKESHORE DR, DANIA BEACH, FL, 33312",6,"Fri, 14 Apr 2023 16:49:00 GMT",other,both_hightide_heavyrain,no_never,DANIA BEACH,"Streets, swales, yards, driveways, storm drains, etc",,28.0,private,33312,79.052,1015.0,74.0,12.6610804,0.0,170.0,-80.1794835016384,26.052270416352,35.0,2023-04-14 16:49:00,POINT (-80.179483502 26.0522704160001)
865,"2720 SW 8 ST, FORT LAUDERDALE, FL, 33312",8,"Fri, 14 Apr 2023 16:31:00 GMT",road,rainfall_storm_hurricane,sometimes,FORT LAUDERDALE,,,30.0,"commercial,private,public",33312,,,,,,,-80.178323742045,26.1112732306205,,2023-04-14 16:31:00,POINT (-80.178323742 26.111273231)
866,"4926 LEEWARD LN, DANIA BEACH, FL, 33312",6,"Fri, 14 Apr 2023 15:37:00 GMT",road,rainfall_storm_hurricane,no_never,DANIA BEACH,,,12.0,private,33312,,,,,,,-80.1720258217649,26.0609915292665,,2023-04-14 15:37:00,POINT (-80.172025822 26.060991529)
867,"1200 NE 17 CT, FORT LAUDERDALE, FL, 33305",4,"Fri, 14 Apr 2023 23:02:00 GMT",storm_drain,both_hightide_heavyrain,yes_it_always_floods_here,FORT LAUDERDALE,,,26.0,private,33305,,,,,,,-80.1316609699892,26.1501530074282,,2023-04-14 23:02:00,POINT (-80.13166097 26.150153007)
868,"5555 SW 24 AVE, DANIA BEACH, FL, 33312",6,"Fri, 14 Apr 2023 23:52:00 GMT",private_yard,high_tide_tidal_flooding,no_never,DANIA BEACH,,,24.0,private,33312,,,,,,,-80.1726010349452,26.0524729900306,,2023-04-14 23:52:00,POINT (-80.172601035 26.0524729900001)
869,"1201 SW 20 ST, FORT LAUDERDALE, FL, 33315",8,"Thu, 13 Apr 2023 00:28:00 GMT",private_yard,rainfall_storm_hurricane,no_never,FORT LAUDERDALE,,,20.0,private,33315,,,,,,,-80.1571373507896,26.0964689292951,,2023-04-13 00:28:00,POINT (-80.157137351 26.096468929)
870,"6391 LIBERTY ST, HOLLYWOOD, FL, 33024",7,"Sat, 15 Apr 2023 01:05:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,HOLLYWOOD,,,8.0,public,33024,,,,,,,-80.216407087395,26.0298377161391,,2023-04-15 01:05:00,POINT (-80.2164070869999 26.029837716)
871,"2503 THOMAS ST, HOLLYWOOD, FL, 33020",6,"Sat, 15 Apr 2023 11:47:00 GMT",private_yard,rainfall_storm_hurricane,often,HOLLYWOOD,,,12.0,"private,public",33020,,,,,,,-80.1575898747735,26.0316447353725,,2023-04-15 11:47:00,POINT (-80.157589875 26.031644735)
872,"5261 SW 3 ST, PLANTATION, FL, 33317",5,"Sat, 15 Apr 2023 13:21:00 GMT",storm_drain,rainfall_storm_hurricane,yes_it_always_floods_here,PLANTATION,,,2.0,private,33317,,,,,,,-80.2205359657391,26.1174109886016,,2023-04-15 13:21:00,POINT (-80.2205359659999 26.1174109890001)
873,"300 SE 17 ST, FORT LAUDERDALE, FL, 33316",4,"Sat, 15 Apr 2023 16:03:00 GMT",road,rainfall_storm_hurricane,don't_know,FORT LAUDERDALE,,,6.0,public,33316,,,,,,,-80.1398785129165,26.1008461117019,,2023-04-15 16:03:00,POINT (-80.139878513 26.100846112)
874,"2507 THOMAS ST, HOLLYWOOD, FL, 33020",6,"Wed, 12 Apr 2023 03:14:00 GMT",private_yard,rainfall_storm_hurricane,no_never,HOLLYWOOD,,,17.0,private,33020,,,,,,,-80.1577550080408,26.0316979820056,,2023-04-12 03:14:00,POINT (-80.157755008 26.031697982)
875,"2230 DOUGLAS ST, HOLLYWOOD, FL, 33020",6,"Sat, 15 Apr 2023 19:16:00 GMT",private_yard,rainfall_storm_hurricane,sometimes,HOLLYWOOD,,,48.0,"private,public",33020,,,,,,,-80.1527103205865,26.0384681055627,10.8554127830077,2023-04-15 19:16:00,POINT (-80.152710321 26.038468106)
876,"3245 GRANT ST, HOLLYWOOD, FL, 33021",6,"Wed, 12 Apr 2023 20:32:00 GMT",private_yard,rainfall_storm_hurricane,no_never,HOLLYWOOD,,,12.0,private,33021,,,,,,,-80.1750379894744,26.019574020067,,2023-04-12 20:32:00,POINT (-80.175037989 26.0195740200001)
877,"4140 N 35 AVE, HOLLYWOOD, FL, 33021",6,"Sun, 16 Apr 2023 13:51:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,HOLLYWOOD,,,3.0,public,33021,,,,,,,-80.179811986247,26.0467600105548,,2023-04-16 13:51:00,POINT (-80.1798119859999 26.0467600110001)
878,"1320 SW 22 TER, FORT LAUDERDALE, FL, 33312",6,"Sun, 16 Apr 2023 16:01:00 GMT",other,rainfall_storm_hurricane,no_never,FORT LAUDERDALE,Home ,,23.0,private,33312,,,,,,,-80.1720403523776,26.1055020652589,5.0,2023-04-16 16:01:00,POINT (-80.172040352 26.105502065)
879,"931 SW 30 ST, FORT LAUDERDALE, FL, 33315",6,"Thu, 13 Apr 2023 02:30:00 GMT",other,rainfall_storm_hurricane,no_never,FORT LAUDERDALE,Inside house,,18.0,private,33315,,,,,,,-80.1538709233544,26.0875846680774,17.3498377759851,2023-04-13 02:30:00,POINT (-80.1538709229999 26.087584668)
880,"834 SW 11 CT, FORT LAUDERDALE, FL, 33315",8,"Wed, 12 Apr 2023 20:30:00 GMT",private_yard,rainfall_storm_hurricane,don't_know,FORT LAUDERDALE,,,18.0,private,33315,,,,,,,-80.1521227978194,26.1082308843781,35.0,2023-04-12 20:30:00,POINT (-80.1521227979999 26.1082308840001)
881,"1145 NW 3 AVE, FORT LAUDERDALE, FL, 33311",8,"Thu, 13 Apr 2023 13:29:00 GMT",other,rainfall_storm_hurricane,often,FORT LAUDERDALE,Residential property ,,16.0,private,33311,,,,,,,-80.1473399904311,26.1401640000474,,2023-04-13 13:29:00,POINT (-80.14733999 26.140164)
882,"4141 N 36 AVE, HOLLYWOOD, FL, 33021",6,"Mon, 17 Apr 2023 14:38:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,HOLLYWOOD,,,6.0,public,33021,,,,,,,-80.1800729148924,26.0467780568449,,2023-04-17 14:38:00,POINT (-80.180072915 26.046778057)
883,"1041 INDIANA AVE, FORT LAUDERDALE, FL, 33312",8,"Mon, 17 Apr 2023 16:47:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,3.0,"private,public",33312,,,,,,,-80.1938380325608,26.1086584397912,,2023-04-17 16:47:00,POINT (-80.193838033 26.1086584400001)
884,"1825 SW 87 TER, DAVIE, FL, 33324",5,"Mon, 17 Apr 2023 19:25:00 GMT",road,rainfall_storm_hurricane,often,DAVIE,,,2.0,public,33324,,,,,,,-80.2652153859371,26.0974340924906,10.3876119947289,2023-04-17 19:25:00,POINT (-80.265215386 26.0974340920001)
885,"837 SW 27 ST, FORT LAUDERDALE, FL, 33315",6,"Thu, 13 Apr 2023 01:38:00 GMT",private_yard,both_hightide_heavyrain,don't_know,FORT LAUDERDALE,,,14.0,private,33315,,,,,,,-80.1527793148263,26.0898027327651,52.0,2023-04-13 01:38:00,POINT (-80.152779315 26.0898027330001)
886,"10300 WILES RD, CORAL SPRINGS, FL, 33065",3,"Tue, 18 Apr 2023 16:48:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,CORAL SPRINGS,,,2.0,public,33065,,,,,,,-80.2645630018155,26.286307008139,,2023-04-18 16:48:00,POINT (-80.264563002 26.286307008)
887,"1333 N 15 AVE, HOLLYWOOD, FL, 33020",6,"Tue, 18 Apr 2023 22:37:00 GMT",road,high_tide_tidal_flooding,yes_it_always_floods_here,HOLLYWOOD,,,5.0,private,33020,,,,,,,-80.1366657678515,26.023569145086,,2023-04-18 22:37:00,POINT (-80.136665768 26.0235691450001)
888,"4133 SW 52 ST, DANIA BEACH, FL, 33314",6,"Wed, 19 Apr 2023 01:38:00 GMT",private_yard,rainfall_storm_hurricane,don't_know,DANIA BEACH,,,25.0,private,33314,,,,,,,-80.2022500057715,26.0578459995137,,2023-04-19 01:38:00,POINT (-80.202250006 26.057846)
889,"1215 HARRISON ST, HOLLYWOOD, FL, 33019",6,"Wed, 19 Apr 2023 14:12:00 GMT",road,both_hightide_heavyrain,yes_it_always_floods_here,HOLLYWOOD,,,6.0,"private,public",33019,,,,,,,-80.1308981733524,26.0109772972079,,2023-04-19 14:12:00,POINT (-80.1308981729999 26.0109772970001)
890,"1113 HARRISON ST, HOLLYWOOD, FL, 33019",6,"Thu, 20 Apr 2023 02:44:00 GMT",swale,high_tide_tidal_flooding,yes_it_always_floods_here,HOLLYWOOD,,,8.0,"private,public",33019,,,,,,,-80.1286581355396,26.011071233413,,2023-04-20 02:44:00,POINT (-80.128658136 26.0110712330001)
891,"2663 PARKVIEW DR, HALLANDALE BEACH, FL, 33009",6,"Wed, 12 Apr 2023 21:00:00 GMT",parking_lot,rainfall_storm_hurricane,once_or_twice,HALLANDALE BEACH,,,4.0,private,33009,,,,,,,-80.1237023205465,25.9922182515477,,2023-04-12 21:00:00,POINT (-80.1237023209999 25.992218252)
892,,5,"Thu, 13 Apr 2023 23:35:00 GMT",storm_drain,rainfall_storm_hurricane,no_never,DAVIE,,,2.0,private,33314,,,,,,,-80.2294160054202,26.0633640159217,,2023-04-13 23:35:00,POINT (-80.229416005 26.063364016)
893,"55 N FEDERAL HWY, FORT LAUDERDALE, FL, 33301",4,"Fri, 21 Apr 2023 15:59:00 GMT",swale,rainfall_storm_hurricane,once_or_twice,FORT LAUDERDALE,,,42.0,private,33301,,,,,,,-80.1374203999986,26.1232517999996,15.6680002212524,2023-04-21 15:59:00,POINT (-80.1374203999999 26.1232518)
894,,6,"Fri, 14 Apr 2023 13:12:00 GMT",private_yard,rainfall_storm_hurricane,don't_know,DANIA BEACH,,,6.0,commercial,33004,,,,,,,-80.1663529966801,26.0489310072963,,2023-04-14 13:12:00,POINT (-80.166352997 26.0489310070001)
895,,6,"Wed, 12 Apr 2023 20:45:00 GMT",private_yard,rainfall_storm_hurricane,once_or_twice,DANIA BEACH,,,12.0,private,33312,,,,,,,-80.1754704956795,26.0604518499247,,2023-04-12 20:45:00,POINT (-80.175470496 26.06045185)
896,"1121 N 13th AVE, HOLLYWOOD, 33019",6,"Wed, 12 Apr 2023 22:00:00 GMT",private_yard,rainfall_storm_hurricane,no_never,HOLLYWOOD,,,27.0,private,33019,85.442,1014.0,63.0,10.3570322,18.4100162,170.0,-80.1324580051622,26.0217010118168,,2023-04-12 22:00:00,POINT (-80.132458005 26.021701012)
897,"4130 NE 2nd AVE, DEERFIELD BEACH, 33064",2,"Thu, 13 Apr 2023 16:42:00 GMT",other,both_hightide_heavyrain,no_never,DEERFIELD BEACH,Indoor house ,,20.0,private,33064,83.678,1014.0,56.0,11.4978716,17.2691768,270.0,-80.122918698025,26.2819524773837,9.17457160878111,2023-04-13 16:42:00,POINT (-80.122918698 26.2819524770001)
898,"3227-3299 NW 50TH ST, FORT LAUDERDALE, 33309",8,"Wed, 31 May 2023 21:55:00 GMT",road,rainfall_storm_hurricane,sometimes,FORT LAUDERDALE,,,3.0,public,33309,79.016,1012.0,84.0,10.3570322,0.0,10.0,-80.1907812618452,26.1865346459817,4.64614736615547,2023-05-31 21:55:00,POINT (-80.190781262 26.186534646)
899,"1318 SW 50th AVE, FORT LAUDERDALE, 33317",5,"Fri, 02 Jun 2023 20:07:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,UNINCORPORATED,,,7.0,public,33317,,,,,,,-80.2148854539908,26.1046959060491,,2023-06-02 20:07:00,POINT (-80.214885454 26.1046959060001)
900,"301 SAN MARCO DR, FORT LAUDERDALE, 33301",4,"Sat, 10 Jun 2023 12:16:00 GMT",road,both_hightide_heavyrain,sometimes,FORT LAUDERDALE,,,4.0,"private,public",33301,,,,,,,-80.1196176201953,26.1199750449517,4.73567676209773,2023-06-10 12:16:00,POINT (-80.11961762 26.119975045)
901,"1836 SW 44th AVE, FORT LAUDERDALE, 33317",5,"Tue, 13 Jun 2023 20:30:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,UNINCORPORATED,,,15.0,public,33317,,,,,,,-80.20874,26.09881,,2023-06-13 20:30:00,POINT (-80.20874 26.0988100000001)
902,"2105 N 32 AVE, HOLLYWOOD, FL, 33021",6,"Fri, 28 Jul 2023 00:09:00 GMT",other,rainfall_storm_hurricane,yes_it_always_floods_here,HOLLYWOOD,Road and private yard,Road and private yard,12.0,"public,other",33021,,,,,,,-80.1732969843658,26.0289930161224,,2023-07-28 00:09:00,POINT (-80.173296984 26.0289930160001)
903,"2105 N 32 AVE, HOLLYWOOD, FL, 33021",6,"Fri, 28 Jul 2023 00:21:00 GMT",other,rainfall_storm_hurricane,yes_it_always_floods_here,HOLLYWOOD,"Road, swale, yard",Road swale yard,12.0,other,33021,,,,,,,-80.1732969843658,26.0289930161224,,2023-07-28 00:21:00,POINT (-80.173296984 26.0289930160001)
904,"2105 N 32 AVE, HOLLYWOOD, FL, 33021",6,"Mon, 07 Aug 2023 00:43:00 GMT",swale,rainfall_storm_hurricane,yes_it_always_floods_here,HOLLYWOOD,,Public and private ,4.0,other,33021,,,,,,,-80.1732969843658,26.0289930161224,,2023-08-07 00:43:00,POINT (-80.173296984 26.0289930160001)
905,"1311 SW 26 AVE, FORT LAUDERDALE, FL, 33312",6,"Fri, 11 Aug 2023 00:42:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,8.0,"private,public",33312,,,,,,,-80.1761347999986,26.1053182999995,60.0,2023-08-11 00:42:00,POINT (-80.1761347999999 26.1053183000001)
906,"1001-1399 SE 20TH ST, FORT LAUDERDALE, 33316",4,"Fri, 11 Aug 2023 13:31:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,10.0,commercial,33316,,,,,,,-80.1320456544896,26.0966516149288,,2023-08-11 13:31:00,POINT (-80.132045654 26.096651615)
907,"1410 Wiley St, Hollywood FL",6,"Wed, 12 Apr 2023 13:22:34 GMT",private_yard,rainfall_storm_hurricane,yes_it_always_floods_here,HOLLYWOOD,,,24.0,public,33020,,,,,,,,,,2023-04-12 13:22:34,POINT (-80.135216117 25.9996617650001)
908,,6,"Thu, 17 Aug 2023 19:39:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,8.0,private,null,,,,,,,-80.1762414999986,26.1053045999996,23.701000213623,2023-08-17 19:39:00,POINT (-80.1762414999999 26.1053046000001)
909,"1312 SW 26 AVE, FORT LAUDERDALE, FL, 33312",6,"Thu, 31 Aug 2023 22:51:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,8.0,"private,public",33312,,,,,,,-80.1759463999986,26.1053911999996,100.0,2023-08-31 22:51:00,POINT (-80.1759464 26.1053912)
910,"1312 SW 26 AVE, FORT LAUDERDALE, FL, 33312",6,"Sat, 02 Sep 2023 16:09:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,8.0,"private,public",33312,,,,,,,-80.1759426999986,26.1053917999996,100.0,2023-09-02 16:09:00,POINT (-80.1759427 26.1053918000001)
911,"1312 SW 26 AVE, FORT LAUDERDALE, FL, 33312",6,"Fri, 15 Sep 2023 16:42:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,9.0,"private,public",33312,,,,,,,-80.1760279999986,26.1053782999996,100.0,2023-09-15 16:42:00,POINT (-80.176028 26.1053783)
912,"1312 SW 26 AVE, FORT LAUDERDALE, FL, 33312",6,"Sun, 24 Sep 2023 12:48:00 GMT",road,rainfall_storm_hurricane,yes_it_always_floods_here,FORT LAUDERDALE,,,10.0,"private,public",33312,,,,,,,-80.1759479999986,26.1053890999996,100.0,2023-09-24 12:48:00,POINT (-80.175948 26.1053891)
913,"1727 SW 24 AVE, FORT LAUDERDALE, FL, 33312",6,"Fri, 29 Sep 2023 18:57:00 GMT",road,both_hightide_heavyrain,sometimes,FORT LAUDERDALE,,,10.0,private,33312,,,,,,,-80.1738670602516,26.0989588900052,35.0,2023-09-29 18:57:00,POINT (-80.1738670599999 26.0989588900001)
914,"1718 SW 24 AVE, FORT LAUDERDALE, FL, 33312",6,"Fri, 29 Sep 2023 19:06:00 GMT",storm_drain,both_hightide_heavyrain,often,FORT LAUDERDALE,,,10.0,private,33312,,,,,,,-80.173614979731,26.0990573073001,35.0,2023-09-29 19:06:00,POINT (-80.17361498 26.0990573070001)
915,"850 N 10 AVE, HOLLYWOOD, FL, 33019",6,"Sun, 01 Oct 2023 17:41:00 GMT",storm_drain,both_hightide_heavyrain,don't_know,HOLLYWOOD,,,2.0,public,33019,,,,,,,-80.125867010015,26.0189977726022,35.0,2023-10-01 17:41:00,POINT (-80.12586701 26.018997773)
916,"850 N 10 AVE, HOLLYWOOD, FL, 33019",6,"Sun, 01 Oct 2023 17:45:00 GMT",storm_drain,both_hightide_heavyrain,don't_know,HOLLYWOOD,,,2.0,public,33019,,,,,,,-80.1259020157745,26.0191069804221,,2023-10-01 17:45:00,POINT (-80.1259020159999 26.01910698)
917,"705 SW 4th PL, FORT LAUDERDALE, 33312",8,"Wed, 25 Oct 2023 22:15:00 GMT",parking_lot,high_tide_tidal_flooding,often,FORT LAUDERDALE,,,6.0,public,33312,,,,,,,-80.1500358882103,26.1168811097305,4.74056465685389,2023-10-25 22:15:00,POINT (-80.1500358879999 26.1168811100001)
918,"1332 SW 4th CT, FORT LAUDERDALE, 33312",8,"Wed, 15 Nov 2023 11:52:00 GMT",swale,rainfall_storm_hurricane,sometimes,FORT LAUDERDALE,,,6.0,private,33312,,,,,,,-80.1594863845105,26.1170240610427,4.90689088348608,2023-11-15 11:52:00,POINT (-80.159486385 26.1170240610001)
919,"1233 SW 4th ST, FORT LAUDERDALE, 33312",8,"Wed, 15 Nov 2023 11:57:00 GMT",park_public_area,rainfall_storm_hurricane,often,FORT LAUDERDALE,,,8.0,public,33312,,,,,,,-80.1585968204548,26.1175459557289,4.78680462875995,2023-11-15 11:57:00,POINT (-80.15859682 26.1175459560001)
920,"4681 SW 34th TER, DANIA BEACH, 33312",6,"Wed, 15 Nov 2023 22:00:00 GMT",other,both_hightide_heavyrain,yes_it_always_floods_here,DANIA BEACH,All above,,12.0,private,33312,,,,,,,-80.1910559402648,26.0640314197246,,2023-11-15 22:00:00,POINT (-80.19105594 26.06403142)
